2024-10-10 09:51:07,114 vn.vnpay.netty.NettyServer     -                start:34   - INFO  - [] - Server started on port 8080 
2024-10-10 17:11:19,836 ervice.impl.PaymentServiceImpl -       createTokenKey:27   - INFO  - [] - tokenKey: 4AEfvIuoZncuTtfjP6YFD5rvAaHsEv80 
2024-10-10 20:26:06,936 vn.vnpay.netty.NettyServer     -                start:34   - INFO  - [] - Server started on port 8080 
2024-10-10 20:31:21,929 vn.vnpay.netty.NettyServer     -                start:34   - INFO  - [] - Server started on port 8080 
2024-10-10 20:31:29,224 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: POST /payment
2024-10-10 20:31:29,246 ervice.impl.PaymentServiceImpl -        createPayment:47   - INFO  - [] - Begin create payment: vn.vnpay.dto.payment.request.PaymentRequestDTO@3e7a405a
2024-10-10 20:33:09,979 vn.vnpay.netty.NettyServer     -                start:34   - INFO  - [] - Server started on port 8080 
2024-10-10 20:33:13,447 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: GET /payment
2024-10-10 20:33:13,465 ervice.impl.PaymentServiceImpl -        createPayment:47   - INFO  - [] - Begin create payment: {
  "tokenKey": "abc123",
  "apiId": "apiIdExample",
  "mobile": "0123456789",
  "bankCode": "BIDV",
  "accountNo": "123456789",
  "payDate": "2024-10-01",
  "additionalData": "Some additional data",
  "debitAmount": 1000000.50,
  "respCode": "00",
  "respDesc": "Transaction Successful",
  "traceTransfer": "1234567890",
  "messageType": "Payment",
  "checkSum": "abcdef123456",
  "oderCode": "ORD001",
  "userName": "john_doe",
  "realAmount": 950000.75,
  "promotionCode": "PROMO2024",
  "addValue": {
    "payMethod": "01",
    "payMethodMMS": 1
  }
}
2024-10-10 21:33:18,932 vn.vnpay.netty.NettyServer     -                start:34   - INFO  - [] - Server started on port 8080 
2024-10-10 21:33:25,263 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: GET /payment
2024-10-10 21:33:25,280 ervice.impl.PaymentServiceImpl -        createPayment:50   - INFO  - [] - Begin create payment: {
  "tokenKey": "abc123",
  "apiId": "apiIdExample",
  "mobile": "0123456789",
  "bankCode": "BIDV",
  "accountNo": "123456789",
  "payDate": "2024-10-01",
  "additionalData": "Some additional data",
  "debitAmount": 1000000.50,
  "respCode": "00",
  "respDesc": "Transaction Successful",
  "traceTransfer": "1234567890",
  "messageType": "Payment",
  "checkSum": "abcdef123456",
  "oderCode": "ORD001",
  "userName": "john_doe",
  "realAmount": 950000.75,
  "promotionCode": "PROMO2024",
  "addValue": {
    "payMethod": "01",
    "payMethodMMS": 1
  }
}
2024-10-10 21:33:37,947 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: GET /payment
2024-10-10 21:33:37,948 ervice.impl.PaymentServiceImpl -        createPayment:50   - INFO  - [] - Begin create payment: {
  "tokenKey": "",
  "apiId": "apiIdExample",
  "mobile": "0123456789",
  "bankCode": "BIDV",
  "accountNo": "123456789",
  "payDate": "2024-10-01",
  "additionalData": "Some additional data",
  "debitAmount": 1000000.50,
  "respCode": "00",
  "respDesc": "Transaction Successful",
  "traceTransfer": "1234567890",
  "messageType": "Payment",
  "checkSum": "abcdef123456",
  "oderCode": "ORD001",
  "userName": "john_doe",
  "realAmount": 950000.75,
  "promotionCode": "PROMO2024",
  "addValue": {
    "payMethod": "01",
    "payMethodMMS": 1
  }
}
2024-10-10 21:33:37,974 vnpay.common.util.CheckSumUtil -    calculateCheckSum:25   - INFO  - [] - Checksum: 6b4529fee0a66250ba3ffcaa84aeac7c4097e7b5f28b0e86334386a65b68b0ac
2024-10-10 21:33:37,975 pay.common.util.FieldValidator - idateFieldAndRespond:26   - INFO  - [] - tokenKey: null or empty
2024-10-10 21:33:53,737 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: GET /payment
2024-10-10 21:33:53,738 ervice.impl.PaymentServiceImpl -        createPayment:50   - INFO  - [] - Begin create payment: {
  "tokenKey": "abc123",
  "apiId": "",
  "mobile": "0123456789",
  "bankCode": "BIDV",
  "accountNo": "123456789",
  "payDate": "2024-10-01",
  "additionalData": "Some additional data",
  "debitAmount": 1000000.50,
  "respCode": "00",
  "respDesc": "Transaction Successful",
  "traceTransfer": "1234567890",
  "messageType": "Payment",
  "checkSum": "abcdef123456",
  "oderCode": "ORD001",
  "userName": "john_doe",
  "realAmount": 950000.75,
  "promotionCode": "PROMO2024",
  "addValue": {
    "payMethod": "01",
    "payMethodMMS": 1
  }
}
2024-10-10 21:33:53,738 vnpay.common.util.CheckSumUtil -    calculateCheckSum:25   - INFO  - [] - Checksum: 1d6931c32ed9a0a97f8679cc965f2e3d1a5e5f623f6e18ef904a2feaa56a2b6b
2024-10-10 21:33:53,738 pay.common.util.FieldValidator - idateFieldAndRespond:26   - INFO  - [] - apiId: null or empty
2024-10-10 21:34:00,289 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: GET /payment
2024-10-10 21:34:00,291 ervice.impl.PaymentServiceImpl -        createPayment:50   - INFO  - [] - Begin create payment: {
  "tokenKey": "abc123",
  "apiId": "apiIdExample",
  "mobile": "0123456789",
  "bankCode": "BIDV",
  "accountNo": "123456789",
  "payDate": "2024-10-01",
  "additionalData": "Some additional data",
  "debitAmount": 1000000.50,
  "respCode": "00",
  "respDesc": "Transaction Successful",
  "traceTransfer": "1234567890",
  "messageType": "Payment",
  "checkSum": "abcdef123456",
  "oderCode": "ORD001",
  "userName": "john_doe",
  "realAmount": 950000.75,
  "promotionCode": "PROMO2024",
  "addValue": {
    "payMethod": "01",
    "payMethodMMS": 1
  }
}
2024-10-10 21:34:10,060 vn.vnpay.netty.NettyHandler    -         channelRead0:36   - INFO  - [] - Received request: GET /payment
2024-10-10 21:34:10,062 ervice.impl.PaymentServiceImpl -        createPayment:50   - INFO  - [] - Begin create payment: {
  "tokenKey": "abc123",
  "apiId": "",
  "mobile": "0123456789",
  "bankCode": "BIDV",
  "accountNo": "123456789",
  "payDate": "2024-10-01",
  "additionalData": "Some additional data",
  "debitAmount": 1000000.50,
  "respCode": "00",
  "respDesc": "Transaction Successful",
  "traceTransfer": "1234567890",
  "messageType": "Payment",
  "checkSum": "abcdef123456",
  "oderCode": "ORD001",
  "userName": "john_doe",
  "realAmount": 950000.75,
  "promotionCode": "PROMO2024",
  "addValue": {
    "payMethod": "01",
    "payMethodMMS": 1
  }
}
2024-10-10 21:34:10,063 vnpay.common.util.CheckSumUtil -    calculateCheckSum:25   - INFO  - [] - Checksum: e574a29d39d1988ff9fa744638b68709df2cc7c60c5221411e8294466f85af2a
2024-10-10 21:34:10,063 pay.common.util.FieldValidator - idateFieldAndRespond:26   - INFO  - [] - apiId: null or empty
